redcap_data_access_group_e,redcap_data_access_group_unlabelled,dag_id_e,place_name,postcode,country,lon,lat,ccg,postcode_start,city,imd_average_postcodes_new,tds_mean,w_me_imd,w_me_tds,w_har_tds,w_har_imd,w_med_imd,w_med_tds,prop_within_10_imd_ccg,prop_within_20_imd_ccg,prop_within_10_tds_ccg,prop_within_20_tds_ccg,nhs_region,all_people,ccg_name,updated_all_age_mid_2018,multiplication_factor,scotland_average_imd_rank,average_imd_rank,wales_average_imd_rank,wimd15,avg_wimd_2019,weighted_arith,w_imd,w_imd_centred,w_imd_centred_std_country,w_imd_centred_std_uk
NHS Lanarkshire,nhs_lanarkshire,L106H,University Hospital Monklands,ML6 0JS,Scotland,-3.9998893,55.8657665,S08000032,ML6,North Lanarkshire,2778.1592807845986,0.2933365615804577,2906.225715836278,0.05630906767692087,30.875509094258145,1048.8514369408344,2639,-0.1633587128768112,0.11334665408595586,0.2418734158479954,0.08806805917867692,0.19695133608382207,Scotland,659200,Lanarkshire,659200,1.1471589890661409,3,3,NA,NA,NA,2420.3693912726153,2420.3693912726153,-743.1194829810406,-1.2343377661899553,2.0024533865112413
NHS Lanarkshire,nhs_lanarkshire,L302H,University Hospital Hairmyres,G75 8RG,Scotland,-4.221977,55.7594711,S08000032,G75,South Lanarkshire,2778.1592807845986,0.2933365615804577,2906.225715836278,0.05630906767692087,30.875509094258145,1048.8514369408344,2639,-0.1633587128768112,0.11334665408595586,0.2418734158479954,0.08806805917867692,0.19695133608382207,Scotland,659200,Lanarkshire,659200,1.1471589890661409,3,3,NA,NA,NA,3080.4730668659663,3080.4730668659663,-83.01580738768962,-0.1378910775402059,2.676622942811015
NHS Lanarkshire,nhs_lanarkshire,L308H,University Hospital Wishaw,ML2 0DP,Scotland,-3.942015899999999,55.7736351,S08000032,ML2,North Lanarkshire,2778.1592807845986,0.2933365615804577,2906.225715836278,0.05630906767692087,30.875509094258145,1048.8514369408344,2639,-0.1633587128768112,0.11334665408595586,0.2418734158479954,0.08806805917867692,0.19695133608382207,Scotland,659200,Lanarkshire,659200,1.1471589890661409,3,3,NA,NA,NA,2561.7723519420038,2561.7723519420038,-601.7165223116522,-0.9994643459626564,2.146869445349675
Aberdeen Royal Infirmary,aberdeen_royal_inf,N101H,Aberdeen Royal Infirmary,AB25 2ZN,Scotland,-2.1372687,57.1546973,S08000020,AB25,Aberdeen,4490.255394190872,-1.2342249549338173,4585.713222780145,-1.393999439949437,-1.1689700599023176,3583.6415830668097,4838,-1.9224017029999998,0.003947072309661449,0.03522652151286271,0.041425798556901136,0.10096065938084589,Scotland,584550,Grampian,584550,1.0272185231460247,14,14,NA,NA,NA,4049.2921161100426,4049.2921161100426,885.8032418563866,1.471338620339643,3.6660861630794814
NHS Lothian,nhs_lothian,S116H,Western General Hospital,EH4 2XU,Scotland,-3.2338808,55.9621052,S08000024,EH4,Edinburgh,3975.010717230008,0.06383157510497389,4056.477671868329,-0.09105205787707654,2.6279955707922715,1460.3250588235692,4146,-0.2911678625132751,0.04382396538408032,0.11026029099247334,0.08003012582810048,0.1838562978811181,Scotland,897770,Lothian,897770,1.0760112662551686,11,11,NA,NA,NA,4069.6586542936543,4069.6586542936543,906.1697800399984,1.5051678871296015,3.686886683540553
NHS Lothian,nhs_lothian,S225H,Royal Hospital For Sick Children (Edinburgh),EH9 1LF,Scotland,-3.1888575,55.93845779999999,S08000024,EH9,Edinburgh,3975.010717230008,0.06383157510497389,4056.477671868329,-0.09105205787707654,2.6279955707922715,1460.3250588235692,4146,-0.2911678625132751,0.04382396538408032,0.11026029099247334,0.08003012582810048,0.1838562978811181,Scotland,897770,Lothian,897770,1.0760112662551686,11,11,NA,NA,NA,3802.616981592292,3802.616981592292,639.1281073386363,1.0616058095488174,3.414154728462737
NHS Lothian,nhs_lothian,S308H,St John's Hospital,EH54 6PP,Scotland,-3.5235687,55.8914559,S08000024,EH54,West Lothian,3975.010717230008,0.06383157510497389,4056.477671868329,-0.09105205787707654,2.6279955707922715,1460.3250588235692,4146,-0.2911678625132751,0.04382396538408032,0.11026029099247334,0.08003012582810048,0.1838562978811181,Scotland,897770,Lothian,897770,1.0760112662551686,11,11,NA,NA,NA,3342.6876263058534,3342.6876263058534,179.1987520521975,0.29765305900044675,2.944424925634439
NHS Lothian,nhs_lothian,S313H,Ellen's Glen House,EH16 6FF,Scotland,-3.1501074,55.90922699999999,S08000024,EH16,Edinburgh,3975.010717230008,0.06383157510497389,4056.477671868329,-0.09105205787707654,2.6279955707922715,1460.3250588235692,4146,-0.2911678625132751,0.04382396538408032,0.11026029099247334,0.08003012582810048,0.1838562978811181,Scotland,897770,Lothian,897770,1.0760112662551686,11,11,NA,NA,NA,NA,NA,NA,NA,NA
NHS Lothian,nhs_lothian,S314H,Royal Infirmary Of Edinburgh At Little France,EH16 4SA,Scotland,-3.1347719,55.9218084,S08000024,EH16,Edinburgh,3975.010717230008,0.06383157510497389,4056.477671868329,-0.09105205787707654,2.6279955707922715,1460.3250588235692,4146,-0.2911678625132751,0.04382396538408032,0.11026029099247334,0.08003012582810048,0.1838562978811181,Scotland,897770,Lothian,897770,1.0760112662551686,11,11,NA,NA,NA,3630.9601463297495,3630.9601463297495,467.47127207609356,0.7764800398149483,3.238840127524106
Ninewells Hospital,ninewells_hospital,T101H,Ninewells Hospital,DD1 9SY,Scotland,-2.9913622,56.461653,S08000030,DD1,Dundee,3568.4215308370044,-0.15259051117180614,3682.022013100884,-0.29659048375127856,9.305166512696196,1496.3227029738405,4040,-0.7941476664782605,0.07872254163023461,0.15670504447559827,0.09191623640209262,0.19743160136577456,Scotland,416080.00000000006,Tayside,416080,1.0155500611409563,9,9,NA,NA,NA,3253.8541183062744,3253.8541183062744,90.36524405261844,0.1500986530963621,2.8536985005485676
NHS Forth Valley,nhs_forth_valley,V217H,Forth Valley Royal Hospital,FK5 4WR,Scotland,-3.850585199999999,56.0256532,S08000019,FK5,Falkirk,3470.6022952117137,-0.4496952210922042,3605.093204144799,-0.6186637583762885,-8.550680478967795,1279.3007082883032,3487,-1.0673094074482758,0.05612972682007805,0.14231933790876058,0.059053290270488494,0.14461378011034853,Scotland,306070.00000000006,Forth Valley,306070,1.0283366259457862,7,7,NA,NA,NA,3230.3452493315554,3230.3452493315554,66.85637507789943,0.11104990591575921,2.8296886906477976
NHS Dumfries and Galloway,nhs_dumfries_and_g,Y146H,Dumfries & Galloway Royal Infirmary,DG2 8RX,Scotland,-3.6589259,55.0588049,S08000017,DG2,Dumfriesshire,3369.761509433962,-0.8069899288218868,3416.2821375680965,-0.829986300227191,-2.735069985944969,2171.2548537212115,3460,-1.2253902483109242,0.04858650235362564,0.0725062146295023,0.047165071137673875,0.10971465594753266,Scotland,148790,Dumfries and Galloway,148790,0.9832544738442018,4,4,NA,NA,NA,3173.4319979319093,3173.4319979319093,9.943123678253414,0.01651574659398198,2.7715626979252335
NI Southern Trust,ni_southern_trust,ZT003,Southern Health & Social Care Trust,BT63 5QQ,Northern Ireland,-6.410234699999999,54.4334842,ZB001,BT63,Craigavon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northern Ireland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Manchester University NHS Foundation Trust,manchester_univers,R0A02,Manchester Royal Infirmary,M13 9WL,England,-2.226157,53.4628725,E38000217,M13,Manchester,6514.57908496732,3.1806041768614377,6424.496357778453,3.2831024248428524,3.1527475384167656,1375.997691862462,4181,3.6899008856153848,0.43115754074021073,0.5979504180852946,0.3301373211932574,0.5881695874003979,North West,547627,NHS Manchester CCG,547627,1.088446853378968,NA,3,NA,24.43053572,NA,NA,24.43053572,2.6720491654189757,-0.5902665062886044,0.4445395554949821
Manchester University NHS Foundation Trust,manchester_univers,R0A03,Royal Manchester Children's Hospital,M13 9WL,England,-2.2249666,53.4601835,E38000217,M13,Manchester,6514.57908496732,3.1806041768614377,6424.496357778453,3.2831024248428524,3.1527475384167656,1375.997691862462,4181,3.6899008856153848,0.43115754074021073,0.5979504180852946,0.3301373211932574,0.5881695874003979,North West,547627,NHS Manchester CCG,547627,1.088446853378968,NA,3,NA,24.43053572,NA,NA,24.43053572,2.6720491654189757,-0.5902665062886044,0.4445395554949821
Manchester University NHS Foundation Trust,manchester_univers,R0A07,Wythenshawe Hospital,M23 9LT,England,-2.2931695,53.3891236,E38000217,M23,Manchester,6514.57908496732,3.1806041768614377,6424.496357778453,3.2831024248428524,3.1527475384167656,1375.997691862462,4181,3.6899008856153848,0.43115754074021073,0.5979504180852946,0.3301373211932574,0.5881695874003979,North West,547627,NHS Manchester CCG,547627,1.088446853378968,NA,3,NA,24.43053572,NA,NA,24.43053572,2.6720491654189757,-0.5902665062886044,0.4445395554949821
Manchester University NHS Foundation Trust,manchester_univers,R0A09,Trafford General Hospital,M41 5SL,England,-2.370566,53.4537139,E38000187,M41,Trafford,20299.2585499316,-0.9630903067072504,20407.228164252487,-1.0335006164985743,-1.2799281397633824,10574.54458533969,22793,-1.7787603407478718,0.05147896088764134,0.08957621657883819,0.03693650751617544,0.1146492598575325,North West,236369.99999999997,NHS Trafford CCG,236370,1.0432169054365383,NA,151,NA,28.45469349,NA,NA,28.45469349,6.696206935418974,-1.479219291436774,0.44042964858400696
Solent NHS Trust,solent_nhs_trust,R1C03,Western Community Hospital,SO16 4XE,England,-1.4454465,50.9243458,E38000167,SO16,Southampton,11983.32637075718,1.212023893719321,12103.209750002112,1.249418650304468,-0.011154911380298022,5827.658683057499,10827.562500000002,1.2683269489534879,0.12080698406801699,0.2812244070887615,0.10997458650298461,0.2723423476667708,South East,252796.00000000003,NHS Southampton CCG,252796,1.067181128156635,NA,47,NA,16.04219923,NA,NA,16.04219923,-5.716287324581025,1.26275107198232,0.4531066356350423
Isle of Wight NHS Trust,isle_of_wight_nhs,R1F01,St Mary's Hospital,PO30 5TG,England,-1.3013413,50.7107581,E38000087,PO30,Isle of Wight,13577.143776824034,-0.6569547135622318,13400.185882182765,-0.6232968987511518,12.05005317031423,9796.980351407865,12538,-0.993917693358209,0.031454091780277006,0.13239793150833545,0.012165045383864318,0.07318554948830144,South East,141538,NHS Isle of Wight CCG,141538,1.023671934329006,NA,61,NA,18.44113579,NA,NA,18.44113579,-3.3173507645810254,0.7328162487743898,0.450656581111724
St Bartholomews,st_bartholomews,R1H12,The Royal London Hospital,E1 1FR,England,-0.0585176,51.5182221,E38000186,E1,Tower Hamlets,10641.986595174263,6.031886861875335,10138.185082763952,6.329411420856224,4.55876887990017,7600.538280162467,8315.435013262604,6.946775148711253,0.006071197513136509,0.32973821659066166,0.7646671295346599,0.8834558881542612,London,317705,NHS Tower Hamlets CCG,317705,1.2503345192368238,NA,22,NA,20.71562463,NA,NA,20.71562463,-1.0428619245810253,0.2303724320384395,0.44833362611424843
Northwick Park,northwick_park,R1K01,Northwick Park Hospital,HA1 3UJ,England,-0.3195181,51.57515009999999,E38000020,HA1,Harrow,11741.070048309179,4.175046622721014,11822.420395528583,4.109422873035936,3.2290083300466246,8234.4037198382,11819,4.120121790150943,0.05918770553521208,0.19734598132404899,0.40599599709113376,0.6514669824373982,London,330795,NHS Brent CCG,330795,1.0629147052680623,NA,42,NA,19.43258383,NA,NA,19.43258383,-2.3259027245810273,0.5138013525250082,0.4496440067087406
Northwick Park,northwick_park,R1K02,Central Middlesex Hospital,NW10 7NS,England,-0.2686757,51.53096499999999,E38000020,NW10,Brent,11741.070048309179,4.175046622721014,11822.420395528583,4.109422873035936,3.2290083300466246,8234.4037198382,11819,4.120121790150943,0.05918770553521208,0.19734598132404899,0.40599599709113376,0.6514669824373982,London,330795,NHS Brent CCG,330795,1.0629147052680623,NA,42,NA,19.43258383,NA,NA,19.43258383,-2.3259027245810273,0.5138013525250082,0.4496440067087406
London North West University Healthcare NHS Trust,london_north_west,R1K03,St Mark's Hospital,HA1 3UJ,England,-0.3202336,51.5759194,E38000020,HA1,Harrow,11741.070048309179,4.175046622721014,11822.420395528583,4.109422873035936,3.2290083300466246,8234.4037198382,11819,4.120121790150943,0.05918770553521208,0.19734598132404899,0.40599599709113376,0.6514669824373982,London,330795,NHS Brent CCG,330795,1.0629147052680623,NA,42,NA,19.43258383,NA,NA,19.43258383,-2.3259027245810273,0.5138013525250082,0.4496440067087406
London North West University Healthcare NHS Trust,london_north_west,R1K04,Ealing Hospital,UB1 3HW,England,-0.3456642,51.5075825,E38000048,UB1,Ealing,14189.440376569039,2.810099310040795,13904.2652896005,2.885307208889224,35.49220841459603,10046.969910308497,12764,2.7951866088960244,0.019970512543987424,0.16735756347337413,0.2112755540716622,0.46046819461720967,London,341982,NHS Ealing CCG,341982,1.0104387958008445,NA,65,NA,NA,NA,NA,NA,NA,NA,NA
Royal Surrey NHSFT,royal_surrey_nhsft,RA201,Royal Surrey County Hospital,GU2 7XX,England,-0.6085178,51.2411243,E38000214,GU2,Guildford,26442.044943820223,-1.8317859294863563,26544.382351447435,-1.8112669890232302,2.696715019512019,24058.789866484174,28463,-2.4110662064014963,0,0.015195530726256984,0,0.03432706957846623,South East,209413.00000000003,NHS Guildford and Waverley CCG,209413,1.0283490473384405,NA,190,NA,9.518797559,NA,NA,9.518797559,-12.239688995581027,2.70379697910531,0.459769041818662
Yeovil District Hospital,yeovil_district_ho,RA430,Yeovil District Hospital,BA21 4AT,England,-2.6343106,50.9447524,E38000150,BA21,South Somerset,17039.952222222222,-1.5836912476572222,17164.532830036303,-1.5895896023606397,-2.4873233416954266,12044.209806450262,16875.993079584783,-2.1217034614034582,0.025239069233846317,0.0846705108949152,0.00910425456439208,0.0403738310703207,South West,559399,NHS Somerset CCG,559399,1.0555255749360344,NA,105,NA,17.20789586,NA,NA,17.20789586,-4.550590694581025,1.0052439549399543,0.45191609964973534
Bristol Royal Infirmary,bristol_royal_infi,RA701,Bristol Royal Infirmary,BS2 8HW,England,-2.5967856,51.458344,E38000222,BS2,Bristol,17993.102167182664,-0.684643764366013,18105.60921788741,-0.7114389377372609,-0.4942704656254714,5252.038422497793,19488,-1.3257992787135597,0.0865116997382401,0.1715752707967058,0.049838456433597036,0.11578314776619995,South West,959967.9999999999,"NHS Bristol, North Somerset and South Gloucestershire CCG",959968,1.0743100405453647,NA,118,NA,18.43949181,NA,NA,18.43949181,-3.318994744581026,0.7331794106291817,0.45065826012262505
University Hospitals Bristol NHFT,university_hospitaf,RA707,St Michael's Hospital,BS2 8EG,England,-2.6,51.4591667,E38000222,BS2,Bristol,17993.102167182664,-0.684643764366013,18105.60921788741,-0.7114389377372609,-0.4942704656254714,5252.038422497793,19488,-1.3257992787135597,0.0865116997382401,0.1715752707967058,0.049838456433597036,0.11578314776619995,South West,959967.9999999999,"NHS Bristol, North Somerset and South Gloucestershire CCG",959968,1.0743100405453647,NA,118,NA,18.43949181,NA,NA,18.43949181,-3.318994744581026,0.7331794106291817,0.45065826012262505
University Hospitals Bristol NHFT,university_hospitaf,RA723,Bristol Royal Hospital For Children,BS2 8BJ,England,-2.5971828,51.4578733,E38000222,BS2,Bristol,17993.102167182664,-0.684643764366013,18105.60921788741,-0.7114389377372609,-0.4942704656254714,5252.038422497793,19488,-1.3257992787135597,0.0865116997382401,0.1715752707967058,0.049838456433597036,0.11578314776619995,South West,959967.9999999999,"NHS Bristol, North Somerset and South Gloucestershire CCG",959968,1.0743100405453647,NA,118,NA,18.43949181,NA,NA,18.43949181,-3.318994744581026,0.7331794106291817,0.45065826012262505
Torbay and south Devon Hospital,torbay_and_south_d,RA901,Torbay Hospital,TQ2 7AA,England,-3.5539082,50.4823211,E38000230,TQ2,Torbay,16386.417871222075,-1.0334518857634691,16537.218276292137,-1.0478824945579135,-91.88915519735362,7836.803464365692,16438,-1.6447812480388693,0.062447188160974894,0.1259184188289752,0.025121235695599174,0.07773461687050492,South West,1194166,NHS Devon CCG,1194166,1.0532960761795893,NA,98,NA,19.7902124,NA,NA,19.7902124,-1.9682741545810245,0.4347997498244114,0.44927875757701846
Bradford Teaching Hospitals NHSFT,bradford_teaching,RAE01,Bradford Royal Infirmary,BD9 6RJ,England,-1.7966408,53.806631,E38000019,BD9,Bradford,9809.655384615384,0.8352080444553847,9475.031036372726,0.9566632371653848,-2.2811672660291156,2005.9592174216666,7541.919075144505,0.6143570923573485,0.28895507465473314,0.44840120218513413,0.13961549349217917,0.30029934168920264,North East and Yorkshire,341873,NHS Bradford Districts CCG,341873,1.029545687251176,NA,13,NA,26.09110115,NA,NA,26.09110115,4.332614595418974,-0.9570921498863869,0.4428436057517186
Mid and South Essex University Hospitals Group,mid_and_south_esse,RAJ01,Southend Hospital,SS0 0RY,England,0.6877327999999999,51.5538593,E38000168,SS0,Southend-on-Sea,16179.379130434783,0.16197812731478262,16094.12554561264,0.17873667742303265,-13.715294008947904,4603.912264359559,14508,-0.28081839053846325,0.08881825196650889,0.22726853931290236,0.06847942507687524,0.1809879187828951,East of England,182463,NHS Southend CCG,182463,1.050703106105103,NA,92,NA,19.70386927,NA,NA,19.70386927,-2.0546172845810275,0.45387329770171375,0.4493669405576531
Royal Free Hospital,royal_free_hospita,RAL01,Royal Free Hospital,NW3 2QG,England,-0.1653391,51.5530368,E38000027,NW3,Camden,16465.98531375167,4.355710042695594,16088.619180531732,4.508217805498748,7.617352613705777,11723.505356659885,14838.499999999987,4.9320342024823525,0,0.16029463823761675,0.5123900552787082,0.6669888988735488,London,262226,NHS Camden CCG,262226,1.1901079250968967,NA,94,NA,19.8407777,NA,NA,19.8407777,-1.9177088545810257,0.4236296698136439,0.44922711480160976
Royal Free Hospital,royal_free_hospita,RAL26,Barnet Hospital,EN5 3DJ,England,-0.2144865,51.6506333,E38000005,EN5,Barnet,19141.14864864865,1.5148956664237452,19179.637031196515,1.4800198566057363,3.9317980077075134,15518.754881141618,20046,1.5330495517282323,0.0036308945918189827,0.03173244740253545,0.1447952500939992,0.30830335647303764,London,392139.99999999994,NHS Barnet CCG,392140,1.1003238062101204,NA,138,NA,NA,NA,NA,NA,NA,NA,NA
North Middlesex University Hospital NHST,north_middlesex_un,RAPNM,North Middlesex University Hospital,N18 1QX,England,-0.07434059999999999,51.6131219,E38000057,N18,Enfield,12683.58453038674,2.249483983564641,12523.694766790624,2.2525239692638332,-1.3209920398570811,7878.995971003269,9903,2.3524686537875006,0.05429710752529875,0.30777108549410176,0.21236230501878606,0.41830471155261695,London,333869,NHS Enfield CCG,333869,1.0684970524793098,NA,52,NA,25.03086609,NA,NA,25.03086609,3.272379535418974,-0.7228819217176397,0.44392643292933
Hillingdon Hospital,hillingdon_hospita,RAS01,Hillingdon Hospital,UB8 3NN,England,-0.4612385,51.5252078,E38000082,UB8,Hillingdon,17615.2319391635,0.9452373377617237,17481.53043046551,0.9897962726090401,1.5184096598876191,13778.393946898193,15580,1.194829923182796,0,0.043218123941358565,0.08286607090707318,0.23036767712166345,London,304824,NHS Hillingdon CCG,304824,1.112756264236902,NA,108,NA,18.75390888,NA,NA,18.75390888,-3.004577674581025,0.6637234036708293,0.45033714326717894
Kingston Hospital NHS Foundation Trust,kingston_hospital,RAX01,Kingston Hospital,KT2 7QB,England,-0.2820917,51.4150364,E38000090,KT2,Kingston upon Thames,23355.904,0.015334095020000004,23426.7519242784,-0.09165586269523303,0.365875239403529,21049.887815443868,24659,-0.4956689857932267,0,0.010920904660752217,0.03855429214044733,0.1185430463576159,London,175470,NHS Kingston CCG,175470,1.0962763963513682,NA,177,NA,11.51375992,NA,NA,11.51375992,-10.244726634581026,2.2631016961575146,0.45773156961622175
Musgrove Park Hospital,musgrove_park_hosp,RBA11,Musgrove Park Hospital,TA1 5DA,England,-3.1203012,51.0118016,E38000150,TA1,Somerset,17039.952222222222,-1.5836912476572222,17164.532830036303,-1.5895896023606397,-2.4873233416954266,12044.209806450262,16875.993079584783,-2.1217034614034582,0.025239069233846317,0.0846705108949152,0.00910425456439208,0.0403738310703207,South West,559399,NHS Somerset CCG,559399,1.0555255749360344,NA,105,NA,19.45795831,NA,NA,19.45795831,-2.3005282445810273,0.5081960268998933,0.4496180915342681
Dorset County Hospital NHFT,dorset_county_hosp,RBD01,Dorset County Hospital,DT1 2JY,England,-2.445987,50.71260789999999,E38000045,DT1,West Dorset,18839.683914961894,-1.2466983944829522,18849.8600157787,-1.2351436318802471,17.74191765813415,12246.112506905683,18877,-1.6938707970882352,0.030894802840166068,0.08128718713081672,0.016507154847649523,0.058352967107995396,South West,772268,NHS Dorset CCG,772268,1.0379374254913372,NA,134,NA,17.17079967,NA,NA,17.17079967,-4.587686884581025,1.013438653881613,0.45195398630735806
Walsall Healthcare NHST,walsall_healthcare,RBK02,Manor Hospital,WS2 9PS,England,-1.9986992,52.5829306,E38000191,WS2,Walsall,10950.265379975874,1.0547298891700845,10824.010860565193,1.10545965932399,19.163648434274027,3998.0840005417012,6360,1.1560526196466432,0.2756615662234566,0.5157561738135993,0.1407492119128333,0.32532312502088573,Midlands,283378,NHS Walsall CCG,283378,1.0521864081418966,NA,25,NA,26.70602555,NA,NA,26.70602555,4.947538995418974,-1.0929314457784978,0.4422155781778178
